Complexity metrics,Qua, 13 dez 2017 11:02:27 BRST
"org.argouml.uml.diagram.static_structure.ui.FigNote.getFillColor()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.getFilled()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.getLineColor()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.getLineWidth()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.getMinimumSize()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.getUseTrapRect()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.keyPressed(KeyEvent)",5,3,5
"org.argouml.uml.diagram.static_structure.ui.FigNote.keyReleased(KeyEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.keyTyped(KeyEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.modelChanged()",1,3,3
"org.argouml.uml.diagram.static_structure.ui.FigNote.mouseClicked(MouseEvent)",6,7,9
"org.argouml.uml.diagram.static_structure.ui.FigNote.placeString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.propertyChange(PropertyChangeEvent)",1,4,4
"org.argouml.uml.diagram.static_structure.ui.FigNote.propertySet(MElementEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.recovered(MElementEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.removed(MElementEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.retrieveNote()",1,2,2
"org.argouml.uml.diagram.static_structure.ui.FigNote.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.setBounds(int,int,int,int)",2,1,2
"org.argouml.uml.diagram.static_structure.ui.FigNote.setEnclosingFig(Fig)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.setFillColor(Color)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.setFilled(boolean)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.setLineColor(Color)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.setLineWidth(int)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.setOwner(Object)",1,4,4
"org.argouml.uml.diagram.static_structure.ui.FigNote.storeNote(String)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.FigNote.textEdited(FigText)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.FigNote.updateBounds()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigNote.vetoableChange(PropertyChangeEvent)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.FigPackage.FigPackage()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.FigPackage(GraphModel,Object)",1,3,3
"org.argouml.uml.diagram.static_structure.ui.FigPackage.clone()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.getFillColor()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.getFilled()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.getLineColor()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.getLineWidth()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.getMinimumSize()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.getUseTrapRect()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.placeString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.setBounds(int,int,int,int)",2,1,2
"org.argouml.uml.diagram.static_structure.ui.FigPackage.setEnclosingFig(Fig)",2,7,8
"org.argouml.uml.diagram.static_structure.ui.FigPackage.setFillColor(Color)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.setFilled(boolean)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.setLineColor(Color)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.setLineWidth(int)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.FigPackage.setOwner(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.addTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.getChild(Object,int)",3,3,5
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.getChildCount(Object)",2,1,2
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.getIndexOfChild(Object,Object)",3,3,4
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.getPrereqs()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.getProvidedTypes()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.getRoot()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.isLeaf(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.removeTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.setRoot(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.toString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToSource.valueForPathChanged(TreePath,Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.addTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.getChild(Object,int)",3,3,5
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.getChildCount(Object)",2,1,2
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.getIndexOfChild(Object,Object)",3,3,4
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.getPrereqs()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.getProvidedTypes()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.getRoot()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.isLeaf(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.removeTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.setRoot(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.toString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoAssocToTarget.valueForPathChanged(TreePath,Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.addTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.getChild(Object,int)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.getChildCount(Object)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.getChildren(MClass)",3,5,8
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.getIndexOfChild(Object,Object)",3,3,3
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.getPrereqs()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.getProvidedTypes()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.getRoot()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.isLeaf(Object)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.removeTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.setRoot(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.toString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAggrClass.valueForPathChanged(TreePath,Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.addTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.getChild(Object,int)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.getChildCount(Object)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.getChildren(Object)",3,5,8
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.getIndexOfChild(Object,Object)",2,3,3
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.getPrereqs()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.getProvidedTypes()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.getRoot()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.isLeaf(Object)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.removeTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.setRoot(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.toString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToAssocdClass.valueForPathChanged(TreePath,Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.addTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.getChild(Object,int)",2,3,3
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.getChildCount(Object)",2,3,3
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.getChildren(MClass)",3,5,8
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.getIndexOfChild(Object,Object)",4,3,4
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.getPrereqs()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.getProvidedTypes()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.getRoot()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.isLeaf(Object)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.removeTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.setRoot(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.toString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToCompositeClass.valueForPathChanged(TreePath,Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.addTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.getChild(Object,int)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.getChildCount(Object)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.getChildren(Object)",6,3,9
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.getIndexOfChild(Object,Object)",2,3,3
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.getPrereqs()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.getProvidedTypes()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.getRoot()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.isLeaf(Object)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.removeTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.setRoot(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.toString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoClassToNavigableClass.valueForPathChanged(TreePath,Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.addTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.getChild(Object,int)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.getChildCount(Object)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.getChildren(Object)",3,2,5
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.getIndexOfChild(Object,Object)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.getPrereqs()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.getProvidedTypes()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.getRoot()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.isLeaf(Object)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.removeTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.setRoot(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.toString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToAssociation.valueForPathChanged(TreePath,Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.addTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.getChild(Object,int)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.getChildCount(Object)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.getChildren(Object)",3,2,5
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.getIndexOfChild(Object,Object)",2,2,2
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.getPrereqs()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.getProvidedTypes()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.getRoot()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.isLeaf(Object)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.removeTreeModelListener(TreeModelListener)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.setRoot(Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.toString()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.GoModelToClass.valueForPathChanged(TreePath,Object)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.SelectionClass(Fig)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.addAssocClassLeft(MutableGraphModel,MClass,MClass)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.addAssocClassRight(MutableGraphModel,MClass,MClass)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.addSubClass(MutableGraphModel,MClass,MClass)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.addSuperClass(MutableGraphModel,MClass,MClass)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.buttonClicked(int)",3,9,11
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.dragHandle(int,int,int,int,Handle)",3,4,9
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.hitHandle(Rectangle,Handle)",5,5,10
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.mouseEntered(MouseEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.SelectionClass.paintButtons(Graphics)",1,3,3
"org.argouml.uml.diagram.static_structure.ui.SelectionInterface.SelectionInterface(Fig)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.SelectionInterface.addRealization(MutableGraphModel,MInterface,MClass)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.SelectionInterface.buttonClicked(int)",3,3,5
"org.argouml.uml.diagram.static_structure.ui.SelectionInterface.dragHandle(int,int,int,int,Handle)",3,4,6
"org.argouml.uml.diagram.static_structure.ui.SelectionInterface.hitHandle(Rectangle,Handle)",5,2,7
"org.argouml.uml.diagram.static_structure.ui.SelectionInterface.paintButtons(Graphics)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.StylePanelFigClass.StylePanelFigClass()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.StylePanelFigClass.insertUpdate(DocumentEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.StylePanelFigClass.itemStateChanged(ItemEvent)",1,3,3
"org.argouml.uml.diagram.static_structure.ui.StylePanelFigClass.refresh()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.StylePanelFigClass.removeUpdate(DocumentEvent)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.TablePanelUMLClassDiagram.TablePanelUMLClassDiagram()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.TablePanelUMLClassDiagram.initTableModels()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.TablePanelUMLClassDiagram.objectSelected(Object)",1,2,2
"org.argouml.uml.diagram.static_structure.ui.TablePanelUMLClassDiagram.setTablePerspective()",1,2,2
"org.argouml.uml.diagram.static_structure.ui.TablePanelUMLClassDiagram.valueChanged(ListSelectionEvent)",8,9,10
"org.argouml.uml.diagram.static_structure.ui.UMLClassDiagram.UMLClassDiagram()",1,1,2
"org.argouml.uml.diagram.static_structure.ui.UMLClassDiagram.UMLClassDiagram(MNamespace)",1,1,1
"org.argouml.uml.diagram.static_structure.ui.UMLClassDiagram.initToolBar()",1,1,1
"org.argouml.uml.diagram.static_structure.ui.UMLClassDiagram.setNamespace(MNamespace)",1,1,1
"org.argouml.uml.diagram.ui.ActionAddExistingNode.ActionAddExistingNode(String)",1,1,1
"org.argouml.uml.diagram.ui.ActionAddExistingNode.ActionAddExistingNode(String,Object)",1,1,1
"org.argouml.uml.diagram.ui.ActionAddExistingNode.actionPerformed(ActionEvent)",2,2,3
"org.argouml.uml.diagram.ui.ActionAddExistingNode.makeEdge()",1,1,1
"org.argouml.uml.diagram.ui.ActionAddExistingNode.makeGraphModel()",1,1,1
"org.argouml.uml.diagram.ui.ActionAddExistingNode.makeNode()",1,1,1
"org.argouml.uml.diagram.ui.ActionAddExistingNode.shouldBeEnabled()",2,1,2
"org.argouml.uml.diagram.ui.DiagramInfo.DiagramInfo(Diagram)",1,1,1
"org.argouml.uml.diagram.ui.DiagramInfo.updateName()",1,1,6
"org.argouml.uml.diagram.ui.FigAssociation.FigAssociation()",1,1,1
"org.argouml.uml.diagram.ui.FigAssociation.FigAssociation(Object)",1,1,1
"org.argouml.uml.diagram.ui.FigAssociation.chooseArrowHead(MAggregationKind,boolean)",8,8,10
"org.argouml.uml.diagram.ui.FigAssociation.getPopUpActions(MouseEvent)",1,3,5
"org.argouml.uml.diagram.ui.FigAssociation.modelChanged()",2,5,9
"org.argouml.uml.diagram.ui.FigAssociation.setOwner(Object)",1,5,5
"org.argouml.uml.diagram.ui.FigAssociation.textEdited(FigText)",3,4,6
"org.argouml.uml.diagram.ui.FigDependency.FigDependency()",1,1,1
"org.argouml.uml.diagram.ui.FigDependency.FigDependency(Object)",1,1,1
"org.argouml.uml.diagram.ui.FigDependency.canEdit(Fig)",1,1,1
"org.argouml.uml.diagram.ui.FigDependency.modelChanged()",1,1,1
"org.argouml.uml.diagram.ui.FigDependency.setFig(Fig)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.FigEdgeModelElement()",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.FigEdgeModelElement(Object)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.canEdit(Fig)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.delayedVetoableChange(PropertyChangeEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.delete()",1,2,2
"org.argouml.uml.diagram.ui.FigEdgeModelElement.finalize()",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.getContextNotation()",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.getNameFig()",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.getPopUpActions(MouseEvent)",4,5,6
"org.argouml.uml.diagram.ui.FigEdgeModelElement.getSquaredDistance(Point,Point)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.getStereotypeFig()",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.getTipString(MouseEvent)",1,5,6
"org.argouml.uml.diagram.ui.FigEdgeModelElement.hitClarifier(int,int)",11,7,17
"org.argouml.uml.diagram.ui.FigEdgeModelElement.keyPressed(KeyEvent)",2,3,4
"org.argouml.uml.diagram.ui.FigEdgeModelElement.keyReleased(KeyEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.keyTyped(KeyEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.makeSelection()",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.modelChanged()",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.mouseClicked(MouseEvent)",2,4,5
"org.argouml.uml.diagram.ui.FigEdgeModelElement.mouseEntered(MouseEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.mouseExited(MouseEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.mousePressed(MouseEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.mouseReleased(MouseEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.notationAdded(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.notationChanged(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.notationProviderAdded(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.notationProviderRemoved(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.notationRemoved(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.paintClarifiers(Graphics)",1,5,5
"org.argouml.uml.diagram.ui.FigEdgeModelElement.propertyChange(PropertyChangeEvent)",1,4,4
"org.argouml.uml.diagram.ui.FigEdgeModelElement.propertySet(MElementEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.recovered(MElementEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.removed(MElementEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.renderingChanged()",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.roleAdded(MElementEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.roleRemoved(MElementEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigEdgeModelElement.setOwner(Object)",1,4,4
"org.argouml.uml.diagram.ui.FigEdgeModelElement.textEdited(FigText)",3,2,3
"org.argouml.uml.diagram.ui.FigEdgeModelElement.updateNameText()",2,1,2
"org.argouml.uml.diagram.ui.FigEdgeModelElement.updateStereotypeText()",2,1,2
"org.argouml.uml.diagram.ui.FigEdgeModelElement.vetoableChange(PropertyChangeEvent)",1,2,2
"org.argouml.uml.diagram.ui.FigGeneralization.FigGeneralization()",1,1,1
"org.argouml.uml.diagram.ui.FigGeneralization.FigGeneralization(Object)",1,1,1
"org.argouml.uml.diagram.ui.FigGeneralization.canEdit(Fig)",1,1,1
"org.argouml.uml.diagram.ui.FigGeneralization.modelChanged()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.FigMessage()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.FigMessage(GraphModel,Object)",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.addPathItemToFigAssociationRole(Layer)",1,4,6
"org.argouml.uml.diagram.ui.FigMessage.clone()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.dispose()",2,1,2
"org.argouml.uml.diagram.ui.FigMessage.getArrow()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.getFillColor()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.getFilled()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.getLineColor()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.getLineWidth()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.getMinimumSize()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.modelChanged()",2,6,7
"org.argouml.uml.diagram.ui.FigMessage.placeString()",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.setArrow(int)",2,5,5
"org.argouml.uml.diagram.ui.FigMessage.setBounds(int,int,int,int)",2,2,3
"org.argouml.uml.diagram.ui.FigMessage.setFillColor(Color)",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.setFilled(boolean)",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.setLineColor(Color)",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.setLineWidth(int)",1,1,1
"org.argouml.uml.diagram.ui.FigMessage.textEdited(FigText)",1,2,2
"org.argouml.uml.diagram.ui.FigNodeModelElement.FigNodeModelElement()",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.FigNodeModelElement(GraphModel,Object)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.delayedVetoableChange(PropertyChangeEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.delete()",1,2,2
"org.argouml.uml.diagram.ui.FigNodeModelElement.elementOrdering(Vector)",1,5,6
"org.argouml.uml.diagram.ui.FigNodeModelElement.finalize()",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.getContextNotation()",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.getEnclosedFigs()",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.getEnclosingFig()",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.getNameFig()",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.getPopUpActions(MouseEvent)",4,5,6
"org.argouml.uml.diagram.ui.FigNodeModelElement.getTipString(MouseEvent)",1,5,6
"org.argouml.uml.diagram.ui.FigNodeModelElement.hitClarifier(int,int)",11,7,17
"org.argouml.uml.diagram.ui.FigNodeModelElement.keyPressed(KeyEvent)",5,3,5
"org.argouml.uml.diagram.ui.FigNodeModelElement.keyReleased(KeyEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.keyTyped(KeyEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.makeSelection()",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.modelChanged()",2,2,3
"org.argouml.uml.diagram.ui.FigNodeModelElement.mouseClicked(MouseEvent)",6,9,11
"org.argouml.uml.diagram.ui.FigNodeModelElement.notationAdded(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.notationChanged(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.notationProviderAdded(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.notationProviderRemoved(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.notationRemoved(ArgoNotationEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.paintClarifiers(Graphics)",1,5,5
"org.argouml.uml.diagram.ui.FigNodeModelElement.placeString()",2,3,3
"org.argouml.uml.diagram.ui.FigNodeModelElement.propertyChange(PropertyChangeEvent)",1,4,4
"org.argouml.uml.diagram.ui.FigNodeModelElement.propertySet(MElementEvent)",1,1,1
"org.argouml.uml.diagram.ui.FigNodeModelElement.recovered(MElementEvent)",1,1,1
