Method,ev(G),iv(G),v(G)
"org.apache.jasper.compiler.TldLocation.getName()",1,1,1
"org.apache.jasper.compiler.TldLocationsCache.TldJarScannerCallback.scan(File)",1,2,2
"org.apache.jasper.compiler.TldLocationsCache.TldJarScannerCallback.scan(JarURLConnection)",1,1,1
"org.apache.jasper.compiler.TldLocationsCache.TldLocationsCache(ServletContext)",1,1,1
"org.apache.jasper.compiler.TldLocationsCache.getLocation(String)",1,2,2
"org.apache.jasper.compiler.TldLocationsCache.init()",2,3,4
"org.apache.jasper.compiler.TldLocationsCache.setNoTldJars(String)",1,4,4
"org.apache.jasper.compiler.TldLocationsCache.tldScanDir(File)",1,6,7
"org.apache.jasper.compiler.TldLocationsCache.tldScanJar(JarURLConnection)",4,4,6
"org.apache.jasper.compiler.TldLocationsCache.tldScanResourcePaths(String)",6,8,11
"org.apache.jasper.compiler.TldLocationsCache.tldScanStream(String,String,InputStream)",1,5,9
"org.apache.jasper.compiler.TldLocationsCache.tldScanWebXml()",3,6,9
"org.apache.jasper.compiler.TldLocationsCache.uriType(String)",3,2,3
"org.apache.jasper.compiler.Validator.DirectiveVisitor.DirectiveVisitor(Compiler)",1,1,1
"org.apache.jasper.compiler.Validator.DirectiveVisitor.comparePageEncodings(String,PageDirective)",5,11,11
"org.apache.jasper.compiler.Validator.DirectiveVisitor.compareTagEncodings(String,TagDirective)",1,7,7
"org.apache.jasper.compiler.Validator.DirectiveVisitor.visit(AttributeDirective)",1,1,1
"org.apache.jasper.compiler.Validator.DirectiveVisitor.visit(IncludeDirective)",1,1,1
"org.apache.jasper.compiler.Validator.DirectiveVisitor.visit(PageDirective)",1,46,46
"org.apache.jasper.compiler.Validator.DirectiveVisitor.visit(TagDirective)",1,17,17
"org.apache.jasper.compiler.Validator.DirectiveVisitor.visit(VariableDirective)",1,1,1
"org.apache.jasper.compiler.Validator.TagExtraInfoVisitor.TagExtraInfoVisitor(Compiler)",1,1,1
"org.apache.jasper.compiler.Validator.TagExtraInfoVisitor.visit(CustomTag)",1,5,6
"org.apache.jasper.compiler.Validator.ValidateVisitor.NamedAttributeVisitor.doVisit(Node)",1,1,3
"org.apache.jasper.compiler.Validator.ValidateVisitor.NamedAttributeVisitor.hasDynamicContent()",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.ValidateVisitor(Compiler)",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.checkNamedAttributes(CustomTag,JspAttribute[],int,Hashtable<String, Object>)",4,13,13
"org.apache.jasper.compiler.Validator.ValidateVisitor.checkXmlAttributes(CustomTag,JspAttribute[],Hashtable<String, Object>)",4,57,61
"org.apache.jasper.compiler.Validator.ValidateVisitor.containsDeferredSyntax(String)",4,5,8
"org.apache.jasper.compiler.Validator.ValidateVisitor.findUri(String,Node)",6,7,9
"org.apache.jasper.compiler.Validator.ValidateVisitor.getBuffer()",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.getFunctionMapper(Nodes)",1,5,5
"org.apache.jasper.compiler.Validator.ValidateVisitor.getJspAttribute(TagAttributeInfo,String,String,String,String,Node,boolean)",1,9,10
"org.apache.jasper.compiler.Validator.ValidateVisitor.getMethod(Function)",1,3,3
"org.apache.jasper.compiler.Validator.ValidateVisitor.getParameters(Function)",3,5,6
"org.apache.jasper.compiler.Validator.ValidateVisitor.isExpression(Node,String,boolean)",1,11,13
"org.apache.jasper.compiler.Validator.ValidateVisitor.prepareExpression(Nodes,Node,String)",1,1,2
"org.apache.jasper.compiler.Validator.ValidateVisitor.processSignature(Function)",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.throwErrorIfExpression(Node,String,String)",1,4,4
"org.apache.jasper.compiler.Validator.ValidateVisitor.validateFunctions(Nodes,Node)",1,7,7
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(CustomTag)",1,18,20
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(Declaration)",1,2,2
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(DoBodyAction)",1,3,6
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(ELExpression)",4,3,4
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(Expression)",1,2,2
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(ForwardAction)",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(GetProperty)",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(IncludeAction)",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(IncludeDirective)",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(InvokeAction)",1,3,6
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(JspBody)",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(JspElement)",1,7,7
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(JspOutput)",1,20,24
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(JspRoot)",1,5,5
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(NamedAttribute)",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(ParamAction)",1,1,1
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(ParamsAction)",1,2,2
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(PlugIn)",1,5,5
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(Scriptlet)",1,2,2
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(SetProperty)",1,4,6
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(TaglibDirective)",1,3,5
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(UninterpretedTag)",1,6,6
"org.apache.jasper.compiler.Validator.ValidateVisitor.visit(UseBean)",1,6,9
"org.apache.jasper.compiler.Validator.validateDirectives(Compiler,Nodes)",1,1,1
"org.apache.jasper.compiler.Validator.validateExDirectives(Compiler,Nodes)",1,6,8
"org.apache.jasper.compiler.Validator.validateXmlView(PageData,Compiler)",3,6,9
"org.apache.jasper.compiler.WebXml.WebXml(ServletContext)",1,8,8
"org.apache.jasper.compiler.WebXml.close()",1,3,3
"org.apache.jasper.compiler.WebXml.getInputSource()",1,1,1
"org.apache.jasper.compiler.WebXml.getSystemId()",1,1,1
"org.apache.jasper.el.ELContextImpl.ELContextImpl()",1,1,2
"org.apache.jasper.el.ELContextImpl.ELContextImpl(ELResolver)",1,1,1
"org.apache.jasper.el.ELContextImpl.VariableMapperImpl.resolveVariable(String)",2,1,2
"org.apache.jasper.el.ELContextImpl.VariableMapperImpl.setVariable(String,ValueExpression)",1,1,2
"org.apache.jasper.el.ELContextImpl.getELResolver()",1,1,1
"org.apache.jasper.el.ELContextImpl.getFunctionMapper()",1,1,1
"org.apache.jasper.el.ELContextImpl.getVariableMapper()",1,1,2
"org.apache.jasper.el.ELContextImpl.setFunctionMapper(FunctionMapper)",1,1,1
"org.apache.jasper.el.ELContextImpl.setVariableMapper(VariableMapper)",1,1,1
"org.apache.jasper.el.ELContextWrapper.ELContextWrapper(ELContext,FunctionMapper)",1,1,1
"org.apache.jasper.el.ELContextWrapper.getContext(Class)",1,1,1
"org.apache.jasper.el.ELContextWrapper.getELResolver()",1,1,1
"org.apache.jasper.el.ELContextWrapper.getFunctionMapper()",2,1,2
"org.apache.jasper.el.ELContextWrapper.getLocale()",1,1,1
"org.apache.jasper.el.ELContextWrapper.getVariableMapper()",1,1,1
"org.apache.jasper.el.ELContextWrapper.isPropertyResolved()",1,1,1
"org.apache.jasper.el.ELContextWrapper.putContext(Class,Object)",1,1,1
"org.apache.jasper.el.ELContextWrapper.setLocale(Locale)",1,1,1
"org.apache.jasper.el.ELContextWrapper.setPropertyResolved(boolean)",1,1,1
"org.apache.jasper.el.ELResolverImpl.ELResolverImpl(VariableResolver)",1,1,1
"org.apache.jasper.el.ELResolverImpl.getCommonPropertyType(ELContext,Object)",2,1,2
"org.apache.jasper.el.ELResolverImpl.getDefaultResolver()",2,2,2
"org.apache.jasper.el.ELResolverImpl.getFeatureDescriptors(ELContext,Object)",1,1,1
"org.apache.jasper.el.ELResolverImpl.getType(ELContext,Object,Object)",5,6,7
"org.apache.jasper.el.ELResolverImpl.getValue(ELContext,Object,Object)",5,5,6
"org.apache.jasper.el.ELResolverImpl.isReadOnly(ELContext,Object,Object)",3,2,3
"org.apache.jasper.el.ELResolverImpl.setValue(ELContext,Object,Object,Object)",3,3,4
"org.apache.jasper.el.ExpressionEvaluatorImpl.ExpressionEvaluatorImpl(ExpressionFactory)",1,1,1
"org.apache.jasper.el.ExpressionEvaluatorImpl.evaluate(String,Class,VariableResolver,FunctionMapper)",1,1,1
"org.apache.jasper.el.ExpressionEvaluatorImpl.parseExpression(String,Class,FunctionMapper)",1,3,3
"org.apache.jasper.el.ExpressionImpl.ExpressionImpl(ValueExpression)",1,1,1
"org.apache.jasper.el.ExpressionImpl.evaluate(VariableResolver)",1,1,1
"org.apache.jasper.el.FunctionMapperImpl.FunctionMapperImpl(FunctionMapper)",1,1,1
"org.apache.jasper.el.FunctionMapperImpl.resolveFunction(String,String)",1,1,1
"org.apache.jasper.el.JspELException.JspELException(String,ELException)",1,1,1
"org.apache.jasper.el.JspMethodExpression.JspMethodExpression()",1,1,1
"org.apache.jasper.el.JspMethodExpression.JspMethodExpression(String,MethodExpression)",1,1,1
"org.apache.jasper.el.JspMethodExpression.equals(Object)",1,1,1
"org.apache.jasper.el.JspMethodExpression.getExpressionString()",1,1,1
"org.apache.jasper.el.JspMethodExpression.getMethodInfo(ELContext)",4,1,7
"org.apache.jasper.el.JspMethodExpression.hashCode()",1,1,1
"org.apache.jasper.el.JspMethodExpression.invoke(ELContext,Object[])",4,1,7
"org.apache.jasper.el.JspMethodExpression.isLiteralText()",1,1,1
"org.apache.jasper.el.JspMethodExpression.readExternal(ObjectInput)",1,1,1
"org.apache.jasper.el.JspMethodExpression.writeExternal(ObjectOutput)",1,1,1
"org.apache.jasper.el.JspMethodNotFoundException.JspMethodNotFoundException(String,MethodNotFoundException)",1,1,1
"org.apache.jasper.el.JspPropertyNotFoundException.JspPropertyNotFoundException(String,PropertyNotFoundException)",1,1,1
"org.apache.jasper.el.JspPropertyNotWritableException.JspPropertyNotWritableException(String,PropertyNotWritableException)",1,1,1
"org.apache.jasper.el.JspValueExpression.JspValueExpression()",1,1,1
"org.apache.jasper.el.JspValueExpression.JspValueExpression(String,ValueExpression)",1,1,1
"org.apache.jasper.el.JspValueExpression.equals(Object)",1,1,1
"org.apache.jasper.el.JspValueExpression.getExpectedType()",1,1,1
"org.apache.jasper.el.JspValueExpression.getExpressionString()",1,1,1
"org.apache.jasper.el.JspValueExpression.getType(ELContext)",3,1,5
"org.apache.jasper.el.JspValueExpression.getValue(ELContext)",3,1,5
"org.apache.jasper.el.JspValueExpression.hashCode()",1,1,1
"org.apache.jasper.el.JspValueExpression.isLiteralText()",1,1,1
"org.apache.jasper.el.JspValueExpression.isReadOnly(ELContext)",3,1,5
"org.apache.jasper.el.JspValueExpression.readExternal(ObjectInput)",1,1,1
"org.apache.jasper.el.JspValueExpression.setValue(ELContext,Object)",4,1,7
"org.apache.jasper.el.JspValueExpression.writeExternal(ObjectOutput)",1,1,1
"org.apache.jasper.el.VariableResolverImpl.VariableResolverImpl(ELContext)",1,1,1
"org.apache.jasper.el.VariableResolverImpl.resolveVariable(String)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.BodyContentImpl(JspWriter)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.clear()",2,1,4
"org.apache.jasper.runtime.BodyContentImpl.clearBuffer()",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.close()",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.ensureOpen()",2,1,2
"org.apache.jasper.runtime.BodyContentImpl.getBufferSize()",1,1,2
"org.apache.jasper.runtime.BodyContentImpl.getReader()",1,1,2
"org.apache.jasper.runtime.BodyContentImpl.getRemaining()",1,1,2
"org.apache.jasper.runtime.BodyContentImpl.getString()",1,1,2
"org.apache.jasper.runtime.BodyContentImpl.newLine()",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.print(Object)",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.print(String)",1,2,3
"org.apache.jasper.runtime.BodyContentImpl.print(boolean)",1,2,4
"org.apache.jasper.runtime.BodyContentImpl.print(char)",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.print(char[])",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.print(double)",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.print(float)",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.print(int)",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.print(long)",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.println()",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.println(Object)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.println(String)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.println(boolean)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.println(char)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.println(char[])",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.println(double)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.println(float)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.println(int)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.println(long)",1,1,1
"org.apache.jasper.runtime.BodyContentImpl.reAllocBuff(int)",2,1,3
"org.apache.jasper.runtime.BodyContentImpl.setWriter(Writer)",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.write(String)",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.write(String,int,int)",1,3,3
"org.apache.jasper.runtime.BodyContentImpl.write(char[])",1,2,2
"org.apache.jasper.runtime.BodyContentImpl.write(char[],int,int)",4,3,9
"org.apache.jasper.runtime.BodyContentImpl.write(int)",1,3,3
"org.apache.jasper.runtime.BodyContentImpl.writeOut(Writer)",1,2,2
"org.apache.jasper.runtime.HttpJspBase.HttpJspBase()",1,1,1
"org.apache.jasper.runtime.HttpJspBase._jspDestroy()",1,1,1
"org.apache.jasper.runtime.HttpJspBase._jspInit()",1,1,1
"org.apache.jasper.runtime.HttpJspBase.destroy()",1,1,1
"org.apache.jasper.runtime.HttpJspBase.getServletInfo()",1,1,1
"org.apache.jasper.runtime.HttpJspBase.init(ServletConfig)",1,1,1
"org.apache.jasper.runtime.HttpJspBase.jspDestroy()",1,1,1
"org.apache.jasper.runtime.HttpJspBase.jspInit()",1,1,1
"org.apache.jasper.runtime.HttpJspBase.service(HttpServletRequest,HttpServletResponse)",1,1,1
"org.apache.jasper.runtime.InstanceManagerFactory.InstanceManagerFactory()",1,1,1
"org.apache.jasper.runtime.InstanceManagerFactory.getInstanceManager(ServletConfig)",2,1,2
"org.apache.jasper.runtime.JspApplicationContextImpl.JspApplicationContextImpl()",1,1,1
"org.apache.jasper.runtime.JspApplicationContextImpl.addELContextListener(ELContextListener)",2,1,2
"org.apache.jasper.runtime.JspApplicationContextImpl.addELResolver(ELResolver)",3,1,3
"org.apache.jasper.runtime.JspApplicationContextImpl.createELContext(JspContext)",2,3,4
"org.apache.jasper.runtime.JspApplicationContextImpl.createELResolver()",1,3,3
"org.apache.jasper.runtime.JspApplicationContextImpl.getExpressionFactory()",1,1,1
"org.apache.jasper.runtime.JspApplicationContextImpl.getInstance(ServletContext)",2,2,3
"org.apache.jasper.runtime.JspContextWrapper.JspContextWrapper(JspContext,ArrayList<String>,ArrayList<String>,ArrayList<String>,Map<String, String>)",1,2,2
"org.apache.jasper.runtime.JspContextWrapper.copyTagToPageScope(int)",2,8,10
"org.apache.jasper.runtime.JspContextWrapper.findAlias(String)",3,1,3
"org.apache.jasper.runtime.JspContextWrapper.findAttribute(String)",2,6,6
"org.apache.jasper.runtime.JspContextWrapper.forward(String)",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getAttribute(String)",2,2,2
"org.apache.jasper.runtime.JspContextWrapper.getAttribute(String,int)",3,3,3
"org.apache.jasper.runtime.JspContextWrapper.getAttributeNamesInScope(int)",2,2,2
"org.apache.jasper.runtime.JspContextWrapper.getAttributesScope(String)",3,3,3
"org.apache.jasper.runtime.JspContextWrapper.getELContext()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getException()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getExpressionEvaluator()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getOut()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getPage()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getRequest()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getResponse()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getServletConfig()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getServletContext()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getSession()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.getVariableResolver()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.handlePageException(Exception)",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.handlePageException(Throwable)",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.include(String)",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.include(String,boolean)",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.initialize(Servlet,ServletRequest,ServletResponse,String,boolean,int,boolean)",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.popBody()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.pushBody()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.pushBody(Writer)",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.release()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.removeAttribute(String)",2,3,3
"org.apache.jasper.runtime.JspContextWrapper.removeAttribute(String,int)",2,3,3
"org.apache.jasper.runtime.JspContextWrapper.resolveVariable(String)",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.restoreNestedVariables()",1,4,4
"org.apache.jasper.runtime.JspContextWrapper.saveNestedVariables()",1,4,4
"org.apache.jasper.runtime.JspContextWrapper.setAttribute(String,Object)",2,3,3
"org.apache.jasper.runtime.JspContextWrapper.setAttribute(String,Object,int)",2,4,4
"org.apache.jasper.runtime.JspContextWrapper.syncBeforeInvoke()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.syncBeginTagFile()",1,1,1
"org.apache.jasper.runtime.JspContextWrapper.syncEndTagFile()",1,1,1
"org.apache.jasper.runtime.JspFactoryImpl.PageContextPool.PageContextPool()",1,1,1
"org.apache.jasper.runtime.JspFactoryImpl.PageContextPool.get()",1,1,2
"org.apache.jasper.runtime.JspFactoryImpl.PageContextPool.put(PageContext)",1,1,2
"org.apache.jasper.runtime.JspFactoryImpl.PrivilegedGetPageContext.PrivilegedGetPageContext(JspFactoryImpl,Servlet,ServletRequest,ServletResponse,String,boolean,int,boolean)",1,1,1
"org.apache.jasper.runtime.JspFactoryImpl.PrivilegedGetPageContext.run()",1,1,1
"org.apache.jasper.runtime.JspFactoryImpl.PrivilegedReleasePageContext.PrivilegedReleasePageContext(JspFactoryImpl,PageContext)",1,1,1
"org.apache.jasper.runtime.JspFactoryImpl.PrivilegedReleasePageContext.run()",1,1,1
"org.apache.jasper.runtime.JspFactoryImpl.getEngineInfo()",1,1,1
"org.apache.jasper.runtime.JspFactoryImpl.getJspApplicationContext(ServletContext)",2,2,2
"org.apache.jasper.runtime.JspFactoryImpl.getPageContext(Servlet,ServletRequest,ServletResponse,String,boolean,int,boolean)",2,2,2
"org.apache.jasper.runtime.JspFactoryImpl.internalGetPageContext(Servlet,ServletRequest,ServletResponse,String,boolean,int,boolean)",1,4,5
"org.apache.jasper.runtime.JspFactoryImpl.internalReleasePageContext(PageContext)",1,2,3
"org.apache.jasper.runtime.JspFactoryImpl.releasePageContext(PageContext)",2,2,3
"org.apache.jasper.runtime.JspFragmentHelper.JspFragmentHelper(int,JspContext,JspTag)",1,1,2
"org.apache.jasper.runtime.JspFragmentHelper.getJspContext()",1,1,1
"org.apache.jasper.runtime.JspFragmentHelper.getParentTag()",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.PrivilegedIntrospectHelper.PrivilegedIntrospectHelper(Object,String,String,ServletRequest,String,boolean)",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.PrivilegedIntrospectHelper.run()",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.URLEncode(String,String)",5,6,9
"org.apache.jasper.runtime.JspRuntimeLibrary.coerce(String,Class<?>)",16,6,18
"org.apache.jasper.runtime.JspRuntimeLibrary.coerceToBoolean(String)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.coerceToByte(String)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.coerceToChar(String)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.coerceToDouble(String)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.coerceToFloat(String)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.coerceToInt(String)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.coerceToLong(String)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.coerceToShort(String)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.convert(String,String,Class<?>,Class<?>)",15,25,28
"org.apache.jasper.runtime.JspRuntimeLibrary.createTypedArray(String,Object,Method,String[],Class<?>,Class<?>)",1,29,37
"org.apache.jasper.runtime.JspRuntimeLibrary.escapeQueryString(String)",2,2,4
"org.apache.jasper.runtime.JspRuntimeLibrary.getContextRelativePath(ServletRequest,String)",3,5,7
"org.apache.jasper.runtime.JspRuntimeLibrary.getReadMethod(Class<?>,String)",6,6,7
"org.apache.jasper.runtime.JspRuntimeLibrary.getThrowable(ServletRequest)",1,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.getValueFromBeanInfoPropertyEditor(Class<?>,String,String,Class<?>)",1,2,2
"org.apache.jasper.runtime.JspRuntimeLibrary.getValueFromPropertyEditorManager(Class<?>,String,String)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.getWriteMethod(Class<?>,String)",6,6,7
"org.apache.jasper.runtime.JspRuntimeLibrary.handleGetProperty(Object,String)",2,2,3
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetProperty(Object,String,Object)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetProperty(Object,String,boolean)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetProperty(Object,String,byte)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetProperty(Object,String,char)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetProperty(Object,String,double)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetProperty(Object,String,float)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetProperty(Object,String,int)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetProperty(Object,String,long)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetProperty(Object,String,short)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.handleSetPropertyExpression(Object,String,String,PageContext,ProtectedFunctionMapper)",1,1,2
"org.apache.jasper.runtime.JspRuntimeLibrary.include(ServletRequest,ServletResponse,String,JspWriter,boolean)",1,2,3
"org.apache.jasper.runtime.JspRuntimeLibrary.internalIntrospecthelper(Object,String,String,ServletRequest,String,boolean)",11,13,17
"org.apache.jasper.runtime.JspRuntimeLibrary.introspect(Object,ServletRequest)",1,2,2
"org.apache.jasper.runtime.JspRuntimeLibrary.introspecthelper(Object,String,String,ServletRequest,String,boolean)",2,3,3
"org.apache.jasper.runtime.JspRuntimeLibrary.isSafeChar(int)",5,1,16
"org.apache.jasper.runtime.JspRuntimeLibrary.toString(Object)",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.toString(boolean)",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.toString(byte)",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.toString(char)",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.toString(double)",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.toString(float)",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.toString(int)",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.toString(long)",1,1,1
"org.apache.jasper.runtime.JspRuntimeLibrary.toString(short)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.JspWriterImpl()",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.JspWriterImpl(ServletResponse)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.JspWriterImpl(ServletResponse,int,boolean)",2,1,3
"org.apache.jasper.runtime.JspWriterImpl.bufferOverflow()",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.clear()",3,3,4
"org.apache.jasper.runtime.JspWriterImpl.clearBuffer()",2,2,2
"org.apache.jasper.runtime.JspWriterImpl.close()",2,2,4
"org.apache.jasper.runtime.JspWriterImpl.ensureOpen()",2,1,3
"org.apache.jasper.runtime.JspWriterImpl.flush()",1,2,2
"org.apache.jasper.runtime.JspWriterImpl.flushBuffer()",3,1,3
"org.apache.jasper.runtime.JspWriterImpl.getLocalizeMessage(String)",2,2,2
"org.apache.jasper.runtime.JspWriterImpl.getRemaining()",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.init(ServletResponse,int,boolean)",1,1,4
"org.apache.jasper.runtime.JspWriterImpl.initOut()",1,2,2
"org.apache.jasper.runtime.JspWriterImpl.min(int,int)",2,1,2
"org.apache.jasper.runtime.JspWriterImpl.newLine()",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.print(Object)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.print(String)",1,1,2
"org.apache.jasper.runtime.JspWriterImpl.print(boolean)",1,1,2
"org.apache.jasper.runtime.JspWriterImpl.print(char)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.print(char[])",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.print(double)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.print(float)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.print(int)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.print(long)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println()",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println(Object)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println(String)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println(boolean)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println(char)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println(char[])",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println(double)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println(float)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println(int)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.println(long)",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.recycle()",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.write(String)",1,2,2
"org.apache.jasper.runtime.JspWriterImpl.write(String,int,int)",2,5,5
"org.apache.jasper.runtime.JspWriterImpl.write(char[])",1,1,1
"org.apache.jasper.runtime.JspWriterImpl.write(char[],int,int)",5,7,13
"org.apache.jasper.runtime.JspWriterImpl.write(int)",1,4,4
"org.apache.jasper.runtime.PageContextImpl.PageContextImpl()",1,1,1
"org.apache.jasper.runtime.PageContextImpl.XmlEscape(String)",2,7,8
"org.apache.jasper.runtime.PageContextImpl._initialize(Servlet,ServletRequest,ServletResponse,String,boolean,int,boolean)",2,4,7
