Complexity metrics,Qui, 26 out 2017 11:37:00 BRST
"org.apache.commons.io.monitor.FilesystemEntry.getParent()",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.hasChanged()",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.isDirectory()",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.isExists()",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.newChildInstance(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.refresh()",1,2,2
"org.apache.commons.io.monitor.FilesystemEntry.setChildren(FilesystemEntry[])",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.setDirectory(boolean)",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.setExists(boolean)",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.setFile(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.setLastModified(long)",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.setName(String)",1,1,1
"org.apache.commons.io.monitor.FilesystemListenerAdaptor.onDirectoryChange(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemListenerAdaptor.onDirectoryCreate(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemListenerAdaptor.onDirectoryDelete(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemListenerAdaptor.onFileChange(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemListenerAdaptor.onFileCreate(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemListenerAdaptor.onFileDelete(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemListenerAdaptor.onStart(FilesystemObserver)",1,1,1
"org.apache.commons.io.monitor.FilesystemListenerAdaptor.onStop(FilesystemObserver)",1,1,1
"org.apache.commons.io.monitor.FilesystemMonitor.FilesystemMonitor()",1,1,1
"org.apache.commons.io.monitor.FilesystemMonitor.FilesystemMonitor(long)",1,1,1
"org.apache.commons.io.monitor.FilesystemMonitor.FilesystemMonitor(long,FilesystemObserver...)",1,3,3
"org.apache.commons.io.monitor.FilesystemMonitor.addObserver(FilesystemObserver)",1,2,2
"org.apache.commons.io.monitor.FilesystemMonitor.getObservers()",1,1,1
"org.apache.commons.io.monitor.FilesystemMonitor.removeObserver(FilesystemObserver)",1,2,3
"org.apache.commons.io.monitor.FilesystemMonitor.run()",3,3,5
"org.apache.commons.io.monitor.FilesystemMonitor.start()",1,2,2
"org.apache.commons.io.monitor.FilesystemMonitor.stop()",1,3,3
"org.apache.commons.io.monitor.FilesystemObserver.FilesystemObserver(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.FilesystemObserver(File,FileFilter)",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.FilesystemObserver(File,FileFilter,Comparator<File>)",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.FilesystemObserver(FilesystemEntry,FileFilter,Comparator<File>)",3,1,4
"org.apache.commons.io.monitor.FilesystemObserver.FilesystemObserver(String)",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.FilesystemObserver(String,FileFilter)",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.FilesystemObserver(String,FileFilter,Comparator<File>)",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.addListener(FilesystemListener)",1,2,2
"org.apache.commons.io.monitor.FilesystemObserver.checkAndNotify()",1,5,5
"org.apache.commons.io.monitor.FilesystemObserver.checkAndNotify(FilesystemEntry,FilesystemEntry[],File[])",1,7,8
"org.apache.commons.io.monitor.FilesystemObserver.createFileEntry(FilesystemEntry,File)",1,2,3
"org.apache.commons.io.monitor.FilesystemObserver.destroy()",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.doCreate(FilesystemEntry)",1,4,4
"org.apache.commons.io.monitor.FilesystemObserver.doDelete(FilesystemEntry)",1,3,3
"org.apache.commons.io.monitor.FilesystemObserver.doMatch(FilesystemEntry,File)",1,4,4
"org.apache.commons.io.monitor.FilesystemObserver.getComparator()",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.getDirectory()",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.getFileFilter()",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.getListeners()",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.getRootEntry()",1,1,1
"org.apache.commons.io.monitor.FilesystemObserver.initialize()",1,2,3
"org.apache.commons.io.monitor.FilesystemObserver.listFiles(File)",1,4,6
"org.apache.commons.io.monitor.FilesystemObserver.removeListener(FilesystemListener)",1,2,3
"org.apache.commons.io.monitor.FilesystemObserver.toString()",1,2,2
"org.apache.commons.io.output.BrokenOutputStream.BrokenOutputStream()",1,1,1
"org.apache.commons.io.output.BrokenOutputStream.BrokenOutputStream(IOException)",1,1,1
"org.apache.commons.io.output.BrokenOutputStream.close()",1,1,1
"org.apache.commons.io.output.BrokenOutputStream.flush()",1,1,1
"org.apache.commons.io.output.BrokenOutputStream.write(int)",1,1,1
"org.apache.commons.io.output.ByteArrayOutputStream.ByteArrayOutputStream()",1,1,1
"org.apache.commons.io.output.ByteArrayOutputStream.ByteArrayOutputStream(int)",2,1,2
"org.apache.commons.io.output.ByteArrayOutputStream.close()",1,1,1
"org.apache.commons.io.output.ByteArrayOutputStream.needNewBuffer(int)",1,3,3
"org.apache.commons.io.output.ByteArrayOutputStream.reset()",1,1,1
"org.apache.commons.io.output.ByteArrayOutputStream.size()",1,1,1
"org.apache.commons.io.output.ByteArrayOutputStream.toBufferedInputStream()",4,2,4
"org.apache.commons.io.output.ByteArrayOutputStream.toBufferedInputStream(InputStream)",1,1,1
"org.apache.commons.io.output.ByteArrayOutputStream.toByteArray()",4,2,4
"org.apache.commons.io.output.ByteArrayOutputStream.toString()",1,1,1
"org.apache.commons.io.output.ByteArrayOutputStream.toString(String)",1,1,1
"org.apache.commons.io.output.ByteArrayOutputStream.write(InputStream)",1,3,3
"org.apache.commons.io.output.ByteArrayOutputStream.write(byte[],int,int)",3,3,9
"org.apache.commons.io.output.ByteArrayOutputStream.write(int)",1,2,2
"org.apache.commons.io.output.ByteArrayOutputStream.writeTo(OutputStream)",3,2,3
"org.apache.commons.io.output.CloseShieldOutputStream.CloseShieldOutputStream(OutputStream)",1,1,1
"org.apache.commons.io.output.CloseShieldOutputStream.close()",1,1,1
"org.apache.commons.io.output.ClosedOutputStream.write(int)",1,1,1
"org.apache.commons.io.output.CountingOutputStream.CountingOutputStream(OutputStream)",1,1,1
"org.apache.commons.io.output.CountingOutputStream.beforeWrite(int)",1,1,1
"org.apache.commons.io.output.CountingOutputStream.getByteCount()",1,1,1
"org.apache.commons.io.output.CountingOutputStream.getCount()",2,1,2
"org.apache.commons.io.output.CountingOutputStream.resetByteCount()",1,1,1
"org.apache.commons.io.output.CountingOutputStream.resetCount()",2,1,2
"org.apache.commons.io.output.DeferredFileOutputStream.DeferredFileOutputStream(int,File)",1,1,1
"org.apache.commons.io.output.DeferredFileOutputStream.DeferredFileOutputStream(int,File,String,String,File)",1,1,1
"org.apache.commons.io.output.DeferredFileOutputStream.DeferredFileOutputStream(int,String,String,File)",2,1,2
"org.apache.commons.io.output.DeferredFileOutputStream.close()",1,1,1
"org.apache.commons.io.output.DeferredFileOutputStream.getData()",2,2,2
"org.apache.commons.io.output.DeferredFileOutputStream.getFile()",1,1,1
"org.apache.commons.io.output.DeferredFileOutputStream.getStream()",1,1,1
"org.apache.commons.io.output.DeferredFileOutputStream.isInMemory()",1,1,1
"org.apache.commons.io.output.DeferredFileOutputStream.thresholdReached()",1,2,2
"org.apache.commons.io.output.DeferredFileOutputStream.writeTo(OutputStream)",2,2,3
"org.apache.commons.io.output.DemuxOutputStream.bindStream(OutputStream)",1,1,1
"org.apache.commons.io.output.DemuxOutputStream.close()",1,2,2
"org.apache.commons.io.output.DemuxOutputStream.flush()",1,2,2
"org.apache.commons.io.output.DemuxOutputStream.write(int)",1,2,2
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(File,Charset)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(File,Charset,boolean)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(File,CharsetEncoder)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(File,CharsetEncoder,boolean)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(File,String)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(File,String,boolean)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(String,Charset)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(String,Charset,boolean)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(String,CharsetEncoder)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(String,CharsetEncoder,boolean)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(String,String)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.FileWriterWithEncoding(String,String,boolean)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.close()",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.flush()",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.initWriter(File,Object,boolean)",3,5,9
"org.apache.commons.io.output.FileWriterWithEncoding.write(String)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.write(String,int,int)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.write(char[])",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.write(char[],int,int)",1,1,1
"org.apache.commons.io.output.FileWriterWithEncoding.write(int)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.LockableFileWriter(File)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.LockableFileWriter(File,String)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.LockableFileWriter(File,String,boolean,String)",2,3,4
"org.apache.commons.io.output.LockableFileWriter.LockableFileWriter(File,boolean)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.LockableFileWriter(File,boolean,String)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.LockableFileWriter(String)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.LockableFileWriter(String,boolean)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.LockableFileWriter(String,boolean,String)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.close()",1,1,1
"org.apache.commons.io.output.LockableFileWriter.createLock()",2,2,2
"org.apache.commons.io.output.LockableFileWriter.flush()",1,1,1
"org.apache.commons.io.output.LockableFileWriter.initWriter(File,String,boolean)",1,6,6
"org.apache.commons.io.output.LockableFileWriter.testLockDir(File)",3,3,3
"org.apache.commons.io.output.LockableFileWriter.write(String)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.write(String,int,int)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.write(char[])",1,1,1
"org.apache.commons.io.output.LockableFileWriter.write(char[],int,int)",1,1,1
"org.apache.commons.io.output.LockableFileWriter.write(int)",1,1,1
"org.apache.commons.io.output.NullOutputStream.write(byte[])",1,1,1
"org.apache.commons.io.output.NullOutputStream.write(byte[],int,int)",1,1,1
"org.apache.commons.io.output.NullOutputStream.write(int)",1,1,1
"org.apache.commons.io.output.NullWriter.NullWriter()",1,1,1
"org.apache.commons.io.output.NullWriter.append(CharSequence)",1,1,1
"org.apache.commons.io.output.NullWriter.append(CharSequence,int,int)",1,1,1
"org.apache.commons.io.output.NullWriter.append(char)",1,1,1
"org.apache.commons.io.output.NullWriter.close()",1,1,1
"org.apache.commons.io.output.NullWriter.flush()",1,1,1
"org.apache.commons.io.output.NullWriter.write(String)",1,1,1
"org.apache.commons.io.output.NullWriter.write(String,int,int)",1,1,1
"org.apache.commons.io.output.NullWriter.write(char[])",1,1,1
"org.apache.commons.io.output.NullWriter.write(char[],int,int)",1,1,1
"org.apache.commons.io.output.NullWriter.write(int)",1,1,1
"org.apache.commons.io.output.ProxyOutputStream.ProxyOutputStream(OutputStream)",1,1,1
"org.apache.commons.io.output.ProxyOutputStream.afterWrite(int)",1,1,1
"org.apache.commons.io.output.ProxyOutputStream.beforeWrite(int)",1,1,1
"org.apache.commons.io.output.ProxyOutputStream.close()",1,2,2
"org.apache.commons.io.output.ProxyOutputStream.flush()",1,2,2
"org.apache.commons.io.output.ProxyOutputStream.handleIOException(IOException)",1,1,1
"org.apache.commons.io.output.ProxyOutputStream.write(byte[])",1,2,3
"org.apache.commons.io.output.ProxyOutputStream.write(byte[],int,int)",1,2,2
"org.apache.commons.io.output.ProxyOutputStream.write(int)",1,2,2
"org.apache.commons.io.output.ProxyWriter.ProxyWriter(Writer)",1,1,1
"org.apache.commons.io.output.ProxyWriter.afterWrite(int)",1,1,1
"org.apache.commons.io.output.ProxyWriter.append(CharSequence)",1,3,3
"org.apache.commons.io.output.ProxyWriter.append(CharSequence,int,int)",1,2,2
"org.apache.commons.io.output.ProxyWriter.append(char)",1,2,2
"org.apache.commons.io.output.ProxyWriter.beforeWrite(int)",1,1,1
"org.apache.commons.io.output.ProxyWriter.close()",1,2,2
"org.apache.commons.io.output.ProxyWriter.flush()",1,2,2
"org.apache.commons.io.output.ProxyWriter.handleIOException(IOException)",1,1,1
"org.apache.commons.io.output.ProxyWriter.write(String)",1,3,3
"org.apache.commons.io.output.ProxyWriter.write(String,int,int)",1,2,2
"org.apache.commons.io.output.ProxyWriter.write(char[])",1,2,3
"org.apache.commons.io.output.ProxyWriter.write(char[],int,int)",1,2,2
"org.apache.commons.io.output.ProxyWriter.write(int)",1,2,2
"org.apache.commons.io.output.StringBuilderWriter.StringBuilderWriter()",1,1,1
"org.apache.commons.io.output.StringBuilderWriter.StringBuilderWriter(StringBuilder)",1,1,2
"org.apache.commons.io.output.StringBuilderWriter.StringBuilderWriter(int)",1,1,1
"org.apache.commons.io.output.StringBuilderWriter.append(CharSequence)",1,1,1
"org.apache.commons.io.output.StringBuilderWriter.append(CharSequence,int,int)",1,1,1
"org.apache.commons.io.output.StringBuilderWriter.append(char)",1,1,1
"org.apache.commons.io.output.StringBuilderWriter.close()",1,1,1
"org.apache.commons.io.output.StringBuilderWriter.flush()",1,1,1
"org.apache.commons.io.output.StringBuilderWriter.getBuilder()",1,1,1
"org.apache.commons.io.output.StringBuilderWriter.toString()",1,1,1
"org.apache.commons.io.output.StringBuilderWriter.write(String)",1,2,2
"org.apache.commons.io.output.StringBuilderWriter.write(char[],int,int)",1,2,2
"org.apache.commons.io.output.TaggedOutputStream.TaggedOutputStream(OutputStream)",1,1,1
"org.apache.commons.io.output.TaggedOutputStream.handleIOException(IOException)",1,1,1
"org.apache.commons.io.output.TaggedOutputStream.isCauseOf(Exception)",1,1,1
"org.apache.commons.io.output.TaggedOutputStream.throwIfCauseOf(Exception)",1,1,1
"org.apache.commons.io.output.TeeOutputStream.TeeOutputStream(OutputStream,OutputStream)",1,1,1
"org.apache.commons.io.output.TeeOutputStream.close()",1,1,1
"org.apache.commons.io.output.TeeOutputStream.flush()",1,1,1
"org.apache.commons.io.output.TeeOutputStream.write(byte[])",1,1,1
"org.apache.commons.io.output.TeeOutputStream.write(byte[],int,int)",1,1,1
"org.apache.commons.io.output.TeeOutputStream.write(int)",1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.ThresholdingOutputStream(int)",1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.checkThreshold(int)",1,2,3
"org.apache.commons.io.output.ThresholdingOutputStream.close()",1,1,2
"org.apache.commons.io.output.ThresholdingOutputStream.flush()",1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.getByteCount()",1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.getThreshold()",1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.isThresholdExceeded()",1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.resetByteCount()",1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.write(byte[])",1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.write(byte[],int,int)",1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.write(int)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,Charset)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,Charset,int,boolean)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,String)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,String,int,boolean)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.close()",1,1,1
"org.apache.commons.io.output.WriterOutputStream.flush()",1,1,1
"org.apache.commons.io.output.WriterOutputStream.flushOutput()",1,2,2
"org.apache.commons.io.output.WriterOutputStream.processInput(boolean)",4,3,4
"org.apache.commons.io.output.WriterOutputStream.write(byte[])",1,1,1
"org.apache.commons.io.output.WriterOutputStream.write(byte[],int,int)",1,3,3
"org.apache.commons.io.output.WriterOutputStream.write(int)",1,1,1
"org.apache.commons.io.output.XmlStreamWriter.XmlStreamWriter(File)",1,1,1
"org.apache.commons.io.output.XmlStreamWriter.XmlStreamWriter(OutputStream)",1,1,1
"org.apache.commons.io.output.XmlStreamWriter.close()",1,2,2
"org.apache.commons.io.output.XmlStreamWriter.detectEncoding(char[],int,int)",1,8,9
"org.apache.commons.io.output.XmlStreamWriter.flush()",1,2,2
"org.apache.commons.io.output.XmlStreamWriter.getEncoding()",1,1,1
"org.apache.commons.io.output.XmlStreamWriter.write(char[],int,int)",1,2,2

Class,OCavg,WMC
"org.apache.commons.io.ByteOrderMark","2,25",18
"org.apache.commons.io.CopyUtils","1,18",13
"org.apache.commons.io.DirectoryWalker","1,69",27
"org.apache.commons.io.DirectoryWalker.CancelException","1,00",4
"org.apache.commons.io.EndianUtils","1,06",33
"org.apache.commons.io.FileCleaner","1,00",7
"org.apache.commons.io.FileCleaningTracker","1,71",12
"org.apache.commons.io.FileCleaningTracker.Reaper","1,50",3
"org.apache.commons.io.FileCleaningTracker.Tracker","1,50",3
"org.apache.commons.io.FileDeleteStrategy","1,40",7
"org.apache.commons.io.FileDeleteStrategy.ForceFileDeleteStrategy","1,00",2
"org.apache.commons.io.FileExistsException","1,00",3
"org.apache.commons.io.FileSystemUtils","3,62",47
"org.apache.commons.io.FileUtils","3,05",232
"org.apache.commons.io.FilenameUtils","3,84",146
"org.apache.commons.io.HexDump","3,50",14
"org.apache.commons.io.IOCase","1,83",22
"org.apache.commons.io.IOExceptionWithCause","1,50",3
"org.apache.commons.io.IOUtils","2,05",125
"org.apache.commons.io.LineIterator","2,12",17
"org.apache.commons.io.TaggedIOException","1,20",6
"org.apache.commons.io.ThreadMonitor","1,40",7
"org.apache.commons.io.comparator.AbstractFileComparator","1,67",5
"org.apache.commons.io.comparator.CompositeFileComparator","2,75",11
"org.apache.commons.io.comparator.DefaultFileComparator","1,00",1
"org.apache.commons.io.comparator.DirectoryFileComparator","1,50",3
"org.apache.commons.io.comparator.ExtensionFileComparator","1,25",5
"org.apache.commons.io.comparator.LastModifiedFileComparator","3,00",3
"org.apache.commons.io.comparator.NameFileComparator","1,25",5
"org.apache.commons.io.comparator.PathFileComparator","1,25",5
"org.apache.commons.io.comparator.ReverseComparator","1,33",4
"org.apache.commons.io.comparator.SizeFileComparator","2,50",10
"org.apache.commons.io.filefilter.AbstractFileFilter","1,00",3
"org.apache.commons.io.filefilter.AgeFileFilter","1,25",10
"org.apache.commons.io.filefilter.AndFileFilter","2,20",22
"org.apache.commons.io.filefilter.CanReadFileFilter","1,00",2
"org.apache.commons.io.filefilter.CanWriteFileFilter","1,00",2
"org.apache.commons.io.filefilter.DelegateFileFilter","2,00",10
"org.apache.commons.io.filefilter.DirectoryFileFilter","1,00",2
"org.apache.commons.io.filefilter.EmptyFileFilter","1,50",3
"org.apache.commons.io.filefilter.FalseFileFilter","1,00",3
"org.apache.commons.io.filefilter.FileFileFilter","1,00",2
"org.apache.commons.io.filefilter.FileFilterUtils","1,40",60
"org.apache.commons.io.filefilter.HiddenFileFilter","1,00",2
"org.apache.commons.io.filefilter.MagicNumberFileFilter","2,33",14
"org.apache.commons.io.filefilter.NameFileFilter","2,44",22
"org.apache.commons.io.filefilter.NotFileFilter","1,25",5
"org.apache.commons.io.filefilter.OrFileFilter","2,00",20
"org.apache.commons.io.filefilter.PrefixFileFilter","2,44",22
"org.apache.commons.io.filefilter.RegexFileFilter","2,00",10
"org.apache.commons.io.filefilter.SizeFileFilter","1,75",7
"org.apache.commons.io.filefilter.SuffixFileFilter","2,44",22
"org.apache.commons.io.filefilter.TrueFileFilter","1,00",3
"org.apache.commons.io.filefilter.WildcardFileFilter","2,44",22
"org.apache.commons.io.filefilter.WildcardFilter","2,80",14
"org.apache.commons.io.input.AutoCloseInputStream","1,25",5
"org.apache.commons.io.input.BOMInputStream","2,24",38
"org.apache.commons.io.input.BoundedInputStream","1,50",21
"org.apache.commons.io.input.BrokenInputStream","1,00",7
"org.apache.commons.io.input.CharSequenceReader","2,00",18
"org.apache.commons.io.input.ClassLoaderObjectInputStream","1,50",3
"org.apache.commons.io.input.CloseShieldInputStream","1,00",2
"org.apache.commons.io.input.ClosedInputStream","1,00",1
"org.apache.commons.io.input.CountingInputStream","1,43",10
"org.apache.commons.io.input.DemuxInputStream","1,67",5
"org.apache.commons.io.input.NullInputStream","1,94",31
"org.apache.commons.io.input.NullReader","1,87",28
"org.apache.commons.io.input.ProxyInputStream","1,15",15
"org.apache.commons.io.input.ProxyReader","1,21",17
"org.apache.commons.io.input.ReaderInputStream","1,78",16
"org.apache.commons.io.input.SwappedDataInputStream","1,12",18
"org.apache.commons.io.input.TaggedInputStream","1,00",4
"org.apache.commons.io.input.Tailer","1,73",19
"org.apache.commons.io.input.TailerListenerAdapter","1,00",5
"org.apache.commons.io.input.TeeInputStream","1,67",10
"org.apache.commons.io.input.XmlStreamReader","2,78",64
"org.apache.commons.io.input.XmlStreamReaderException","1,00",7
"org.apache.commons.io.monitor.FilesystemEntry","1,21",23
"org.apache.commons.io.monitor.FilesystemListenerAdaptor","1,00",8
"org.apache.commons.io.monitor.FilesystemMonitor","2,11",19
"org.apache.commons.io.monitor.FilesystemObserver","2,33",56
"org.apache.commons.io.output.BrokenOutputStream","1,00",5
"org.apache.commons.io.output.ByteArrayOutputStream","2,20",33
"org.apache.commons.io.output.CloseShieldOutputStream","1,00",2
"org.apache.commons.io.output.ClosedOutputStream","1,00",1
"org.apache.commons.io.output.CountingOutputStream","1,33",8
"org.apache.commons.io.output.DeferredFileOutputStream","1,50",15
"org.apache.commons.io.output.DemuxOutputStream","1,75",7
"org.apache.commons.io.output.FileWriterWithEncoding","1,30",26
"org.apache.commons.io.output.LockableFileWriter","1,50",27
"org.apache.commons.io.output.NullOutputStream","1,00",3
"org.apache.commons.io.output.NullWriter","1,00",11
"org.apache.commons.io.output.ProxyOutputStream","1,11",10
"org.apache.commons.io.output.ProxyWriter","1,21",17
"org.apache.commons.io.output.StringBuilderWriter","1,25",15
"org.apache.commons.io.output.TaggedOutputStream","1,00",4
"org.apache.commons.io.output.TeeOutputStream","1,00",6
"org.apache.commons.io.output.ThresholdingOutputStream","1,09",12
"org.apache.commons.io.output.WriterOutputStream","1,50",18
"org.apache.commons.io.output.XmlStreamWriter","2,57",18

Package,v(G)avg,v(G)tot
"org.apache.commons.io","2,58",832
"org.apache.commons.io.comparator","1,80",54
"org.apache.commons.io.filefilter","1,85",290
"org.apache.commons.io.input","1,98",406
"org.apache.commons.io.monitor","1,85",111
"org.apache.commons.io.output","1,55",263

Module,v(G)avg,v(G)tot
"commons-io","2,07",1.956

Project,v(G)avg,v(G)tot
"project","2,07",1.956

