,CBO,DIT,DivergentChange,LCOM,NOC,RFC,WMC,cardinality,confidence,consequent_not_in_association,instance,lift,project_id,support
8932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.SettingsProviderTest,0.0,52,0.0
8933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.SimplePullParserTest,0.0,52,0.0
8934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.SmsProviderTest,0.0,52,0.0
8935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.SpannedTest,0.0,52,0.0
8936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.StringTest,0.0,52,0.0
8937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TestDiscoveryReceiver,0.0,52,0.0
8938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TestHttpClient,0.0,52,0.0
8939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TestHttpServer,0.0,52,0.0
8940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TestHttpService,0.0,52,0.0
8941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TextLayoutTest,0.0,52,0.0
8942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TextUtilsTest,0.0,52,0.0
8943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TextViewPerformanceTest,0.0,52,0.0
8944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TextViewTest,0.0,52,0.0
8945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.ThreadBitmapTest,0.0,52,0.0
8946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TimeTest,0.0,52,0.0
8947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TimeUtilsTest,0.0,52,0.0
8948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TraceTest,0.0,52,0.0
8949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.TreeSetTest,0.0,52,0.0
8950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.UriMatcherTest,0.0,52,0.0
8951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.UriTest,0.0,52,0.0
8952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.UrlRulesTest,0.0,52,0.0
8953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.VCardTests,0.0,52,0.0
8954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.VpnTest,0.0,52,0.0
8955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.WebkitTest,0.0,52,0.0
8956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.accounts.AccountManagerServiceTest,0.0,52,0.0
8957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.AbortReceiver,0.0,52,0.0
8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.ActivityManagerTest,0.0,52,0.0
8959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.ActivityTests,0.0,52,0.0
8960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.ActivityTestsBase,0.0,52,0.0
8961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.BroadcastTest,0.0,52,0.0
8962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.ClearTop,0.0,52,0.0
8963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.DatabaseHelper,0.0,52,0.0
8964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.IntentSenderTest,0.0,52,0.0
8965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LaunchTest,0.0,52,0.0
8966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LaunchpadActivity,0.0,52,0.0
8967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LaunchpadTabActivity,0.0,52,0.0
8968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LifecycleTest,0.0,52,0.0
8969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LocalActivity,0.0,52,0.0
8970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LocalDeniedReceiver,0.0,52,0.0
8971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LocalDialog,0.0,52,0.0
8972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LocalGrantedReceiver,0.0,52,0.0
8973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LocalReceiver,0.0,52,0.0
8974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LocalScreen,0.0,52,0.0
8975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.LocalService,0.0,52,0.0
8976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.MetaDataTest,0.0,52,0.0
8977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.MyBadParcelable,0.0,52,0.0
8978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.RemoteDeniedReceiver,0.0,52,0.0
8979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.RemoteGrantedReceiver,0.0,52,0.0
8980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.RemoteReceiver,0.0,52,0.0
8981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.RemoteSubActivityScreen,0.0,52,0.0
8982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.ResultReceiver,0.0,52,0.0
8983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.ServiceTest,0.0,52,0.0
8984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.SetTimeZonePermissionsTest,0.0,52,0.0
8985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.SubActivityScreen,0.0,52,0.0
8986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.TestedActivity,0.0,52,0.0
8987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.activity.TestedScreen,0.0,52,0.0
8988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.ArrayTest,0.0,52,0.0
8989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.AssetTest,0.0,52,0.0
8990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.ConfigTest,0.0,52,0.0
8991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.ContentTests,0.0,52,0.0
8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.DatabaseHelper,0.0,52,0.0
8993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.FractionTest,0.0,52,0.0
8994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.IntentFilterTest,0.0,52,0.0
8995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.MemoryFileProviderTest,0.0,52,0.0
8996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.PluralResourcesTest,0.0,52,0.0
8997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.PrimitiveTest,0.0,52,0.0
8998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.RawResourceTest,0.0,52,0.0
8999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.ResourceNameTest,0.0,52,0.0
9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.ResourceTests,0.0,52,0.0
9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.content.TestContentProvider,0.0,52,0.0
9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.enabled_app.DisabledProvider,0.0,52,0.0
9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.enabled_app.DisabledReceiver,0.0,52,0.0
9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.enabled_app.DisabledService,0.0,52,0.0
9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.enabled_app.EnabledProvider,0.0,52,0.0
9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.enabled_app.EnabledReceiver,0.0,52,0.0
9007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.enabled_app.EnabledService,0.0,52,0.0
9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.graphics.BitmapTest,0.0,52,0.0
9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.graphics.GraphicsTests,0.0,52,0.0
9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.graphics.TypefaceTest,0.0,52,0.0
9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.internal.util.HanziToPinyinTest,0.0,52,0.0
9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.AidlTest,0.0,52,0.0
9013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.BroadcasterTest,0.0,52,0.0
9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.FileObserverTest,0.0,52,0.0
9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.FileUtilsTest,0.0,52,0.0
9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.HandlerStateMachineTest,0.0,52,0.0
9017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.HandlerTester,0.0,52,0.0
9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.HandlerThreadTest,0.0,52,0.0
9019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.HierarchicalStateMachineTest,0.0,52,0.0
9020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.Hsm1,0.0,52,0.0
9021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.IdleHandlerTest,0.0,52,0.0
9022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.MemoryFileTest,0.0,52,0.0
9023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.MessageQueueTest,0.0,52,0.0
9024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.MessengerService,0.0,52,0.0
9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.MessengerTest,0.0,52,0.0
9026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.OsTests,0.0,52,0.0
9027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.PerformanceCollectorTest,0.0,52,0.0
9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.PowerManagerTest,0.0,52,0.0
9029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.SystemPropertiesTest,0.0,52,0.0
9030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.os.TestHandlerThread,0.0,52,0.0
9031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.ContactEntry,0.0,52,0.0
9032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.ContactStructVerifier,0.0,52,0.0
9033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.ContentValuesBuilder,0.0,52,0.0
9034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.ContentValuesVerifier,0.0,52,0.0
9035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.ContentValuesVerifierElem,0.0,52,0.0
9036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.CustomMockContext,0.0,52,0.0
9037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.ExportTestProvider,0.0,52,0.0
9038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.ExportTestResolver,0.0,52,0.0
9039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.ImportTestProvider,0.0,52,0.0
9040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.ImportTestResolver,0.0,52,0.0
9041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.LineVerifier,0.0,52,0.0
9042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.LineVerifierElem,0.0,52,0.0
9043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.MockContentProvider,0.0,52,0.0
9044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.MockCursor,0.0,52,0.0
9045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.MockEntityIterator,0.0,52,0.0
9046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.PropertyNode,0.0,52,0.0
9047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.PropertyNodesVerifier,0.0,52,0.0
9048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.PropertyNodesVerifierElem,0.0,52,0.0
9049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VCardExporterTests,0.0,52,0.0
9050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VCardJapanizationTests,0.0,52,0.0
9051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VCardTestSuite,0.0,52,0.0
9052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VCardTests,0.0,52,0.0
9053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VCardTestsBase,0.0,52,0.0
9054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VCardUtilsTests,0.0,52,0.0
9055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VCardVerifier,0.0,52,0.0
9056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VNodeBuilder,0.0,52,0.0
9057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VerificationProvider,0.0,52,0.0
9058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.unit_tests.vcard.VerificationResolver,0.0,52,0.0
9059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.EmailData,0.0,52,0.0
9060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.HandlerForOutputStream,0.0,52,0.0
9061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.ImData,0.0,52,0.0
9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.OneEntryHandler,0.0,52,0.0
9063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.OrganizationData,0.0,52,0.0
9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.PhoneData,0.0,52,0.0
9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.PhotoData,0.0,52,0.0
9066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.PostalData,0.0,52,0.0
9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.PostalStruct,0.0,52,0.0
9068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.Property,0.0,52,0.0
9069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardBuilder,0.0,52,0.0
9070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardConstants,0.0,52,0.0
9071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardEntryCommitter,0.0,52,0.0
9072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardEntryConstructor,0.0,52,0.0
9073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardEntryCounter,0.0,52,0.0
9074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardEntryHandler,0.0,52,0.0
9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardInterpreter,0.0,52,0.0
9076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardInterpreterCollection,0.0,52,0.0
9077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardParser,0.0,52,0.0
9078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardParserImpl_V21,0.0,52,0.0
9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardParserImpl_V30,0.0,52,0.0
9080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardParser_V21,0.0,52,0.0
9081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardParser_V30,0.0,52,0.0
9082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.VCardSourceDetector,0.0,52,0.0
9083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.exception.VCardAgentNotSupportedException,0.0,52,0.0
9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.exception.VCardException,0.0,52,0.0
9085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.exception.VCardInvalidCommentLineException,0.0,52,0.0
9086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.exception.VCardInvalidLineException,0.0,52,0.0
9087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.exception.VCardNestedException,0.0,52,0.0
9088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.exception.VCardNotSupportedException,0.0,52,0.0
9089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.exception.VCardVersionException,0.0,52,0.0
9090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.VCardExporterTests,0.0,52,0.0
9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.VCardJapanizationTests,0.0,52,0.0
9092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.VCardTestsBase,0.0,52,0.0
9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.VCardUtilsTests,0.0,52,0.0
9094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.ContactEntry,0.0,52,0.0
9095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.ContentValuesBuilder,0.0,52,0.0
9096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.ContentValuesVerifier,0.0,52,0.0
9097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.ContentValuesVerifierElem,0.0,52,0.0
9098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.ExportTestProvider,0.0,52,0.0
9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.ExportTestResolver,0.0,52,0.0
9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.ImportTestProvider,0.0,52,0.0
9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.ImportTestResolver,0.0,52,0.0
9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.LineVerifier,0.0,52,0.0
9103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.LineVerifierElem,0.0,52,0.0
9104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.PropertyNode,0.0,52,0.0
9105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.PropertyNodesVerifier,0.0,52,0.0
9106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.PropertyNodesVerifierElem,0.0,52,0.0
9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.VCardVerifier,0.0,52,0.0
9108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vcard.tests.test_utils.VNodeBuilder,0.0,52,0.0
9109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vpndialogs.ConfirmDialog,0.0,52,0.0
9110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.vpndialogs.ManageDialog,0.0,52,0.0
9111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.webviewtests.JavaBridgeArrayCoercionTest,0.0,52,0.0
9112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.webviewtests.JavaBridgeArrayTest,0.0,52,0.0
9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.webviewtests.JavaBridgeBasicsTest,0.0,52,0.0
9114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.webviewtests.JavaBridgeChildFrameTest,0.0,52,0.0
9115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.webviewtests.JavaBridgeCoercionTest,0.0,52,0.0
9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.webviewtests.JavaBridgeFieldsTest,0.0,52,0.0
9117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.webviewtests.JavaBridgeReturnValuesTest,0.0,52,0.0
9118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.webviewtests.JavaBridgeTestBase,0.0,52,0.0
9119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,com.android.webviewtests.WebViewStubActivity,0.0,52,0.0
